mhiggs,mchi1,mchipm1,Final_CLs,exclusion
128.162675,1102.38418,1103.50709,1.0,1
121.997793,23.5358262,1341.8934,1.0,1
128.499951,824.313026,856.524693,0.882,1
121.363436,197.457785,198.368596,0.933,1
125.743015,880.064485,880.988717,0.85,1
123.570714,492.035282,684.601331,0.788,1
121.452823,1412.27692,1412.28989,1.0,1
122.823364,471.923241,1543.28213,1.0,1
121.636271,336.903123,487.550753,0.729,1
125.318349,444.821744,445.757569,1.0,1
125.976637,427.774534,428.232497,0.748,1
122.290656,609.707045,609.724815,1.0,1
128.612835,162.427944,162.633639,0.0169,0
125.234895,1394.73764,1587.98045,1.0,1
126.963951,283.205982,422.001445,0.57,1
126.83517,777.501962,778.775526,1.0,1
124.919863,94.2991672,411.968306,0.118923,1
121.762276,789.419072,792.987385,0.945,1
125.416838,317.293183,317.42474,0.0,0
123.763889,151.810983,153.938951,0.45,1
120.771958,522.83118,881.010207,0.62,1
123.597241,530.844792,530.993271,0.0,0
121.246107,1386.30716,1408.57859,1.0,1
125.834723,1275.28824,1278.0299,1.0,1
124.078284,234.579583,234.774461,0.0,0
121.33219,810.473841,814.53627,1.0,1
123.341398,604.931635,606.6422,0.86,1
121.593268,702.22377,705.346089,0.566,1
123.534463,402.690792,404.960045,0.75,1
128.314687,1103.90588,1652.89621,1.0,1
121.997397,412.65959,412.819775,0.0,0
126.695661,164.812034,171.776777,0.6,1
128.601489,376.986331,377.146491,0.0,0
127.825705,191.892876,371.338149,0.323,1
122.338182,468.575921,585.115037,0.826,1
126.608425,123.025684,1012.32165,0.286,1
127.761475,152.941836,159.021028,0.0419,0
123.444767,573.876224,574.685204,0.958,1
128.913476,306.329397,308.958323,0.9123546,1
121.980723,117.373202,119.912376,0.657,1
122.033832,341.347922,341.516654,0.0,0
120.575908,257.102785,1345.5955,1.0,1
125.9256,503.976291,777.392235,0.737,1
128.821061,275.793428,278.971762,0.0832,1
128.306963,803.193154,1467.42269,1.0,1
124.765245,388.489022,512.192257,0.906,1
121.757034,358.006732,358.171264,0.0,0
127.624577,858.159481,1637.56706,1.0,1
120.984393,565.444442,1568.76812,1.0,1
128.990649,40.1822865,358.360577,0.07328379,1
128.169959,1082.63543,1509.86592,1.0,1
123.369753,118.931535,119.645709,0.0052,0
124.400397,506.510477,506.638058,0.655,1
121.05073,328.075565,1150.23882,0.545,1
123.830691,964.284865,964.948868,1.0,1
123.952698,470.837377,663.182141,0.926,1
122.661788,404.667374,409.222526,0.562,1
124.028112,202.099193,205.592413,0.74591804,1
122.743576,258.14447,1404.55015,1.0,1
126.171413,678.341859,679.097824,1.0,1
124.642357,119.678909,120.612438,0.853,1
124.124274,1257.77294,1290.50602,1.0,1
121.645892,122.103055,122.706638,0.912,1
128.400549,586.236444,1519.03497,1.0,1
122.937605,333.224333,1223.13546,1.0,1
122.249131,548.646178,552.065121,0.92,1
121.719287,383.944651,387.21126,0.843,1
125.482379,306.13394,1402.49681,1.0,1
128.391434,300.554609,300.723984,0.0,0
126.462596,638.079936,1429.82105,1.0,1
128.468964,544.260184,545.037069,0.792,1
121.167555,586.9373,587.386205,0.914,1
121.145203,296.352627,298.929445,0.928,1
128.725635,446.792113,447.137052,1.0,1
128.195311,307.727161,307.898587,0.0,0
122.976678,136.461016,137.249109,0.756,1
124.266673,471.323138,1125.65442,0.439,1
122.216522,644.433246,685.534279,0.937,1
122.272176,698.827779,699.702982,0.812,1
126.278003,394.196743,869.732957,0.452,1
125.227014,993.942385,1211.02867,1.0,1
124.800308,35.013151,707.058792,0.037947703,0
122.192506,91.88955,92.057736,0.000196,0
125.620987,249.372024,249.556202,0.0,0
127.285358,112.283036,457.036861,0.5691692,1
120.20522,555.485531,557.285371,0.752,1
123.291575,818.148691,821.66826,0.873,1
128.512384,173.882055,818.969201,0.0914,1
126.576142,1071.58805,1072.08672,1.0,1
124.420411,804.97381,936.742931,1.0,1
126.215254,327.001836,331.292714,0.226,1
121.998426,813.898309,1093.7147,0.951,1
128.030735,187.923786,189.491611,0.753,1
122.203846,41.1199984,467.520604,0.354,1
121.320442,300.388986,604.736569,0.6998798,1
126.545788,289.425524,311.880077,0.7749846,1
125.867877,1219.08916,1219.64757,1.0,1
129.84533,100.883097,134.618242,0.00878,0
123.160069,974.212506,975.037533,1.0,1
125.582017,243.8953,247.902248,0.119,1
123.103705,574.498976,574.564197,0.687,1
128.360769,252.045063,253.622517,0.948,1
126.159809,190.891046,191.080507,0.0,0
127.122094,366.665409,1242.75848,1.0,1
120.664476,758.586973,1482.78522,1.0,1
120.487853,309.387412,312.661086,0.575,1
124.001892,530.454043,852.451095,0.858,1
128.495383,124.712231,124.96613,0.00357,0
129.507362,761.97542,810.273354,0.98,1
123.187226,516.336438,765.228959,0.768,1
122.501235,341.606024,1185.20371,0.613,1
126.899918,557.728441,562.328185,0.326,1
128.287682,967.346067,1099.9499,1.0,1
125.637633,925.978989,926.550807,0.965,1
125.824922,117.891359,574.738864,0.106,1
124.341119,554.41131,812.190663,0.82981247,1
126.807763,458.527137,463.739188,0.75,1
125.36108,389.489071,1506.30198,1.0,1
126.152566,850.701566,1535.24508,1.0,1
122.146955,267.671497,270.13686,0.0763,1
123.706718,510.906848,1095.92529,0.677,1
127.674773,654.395613,808.363553,0.955,1
127.124896,618.79393,620.270391,0.886,1
125.67369,1266.178,1270.41685,1.0,1
127.033631,724.165876,724.288864,0.837,1
126.729284,181.216682,181.410647,0.0,0
122.903424,318.968349,1837.03925,1.0,1
127.997553,30.9988142,180.018721,1.2e-26,0
127.203784,1023.60045,1026.65528,1.0,1
126.927111,195.21961,199.790387,0.726,1
128.374828,1388.51647,1388.5332,1.0,1
126.209345,334.493573,336.842587,0.833,1
125.054963,432.298726,1909.10761,1.0,1
122.424922,182.558374,184.930848,0.802,1
126.439772,867.07006,1565.21042,1.0,1
128.244056,408.634147,411.753054,0.348,1
127.660075,601.882851,601.933927,1.0,1
128.650416,189.884601,189.975883,0.102,1
128.341066,236.167037,236.447946,0.0443,0
122.800213,155.691521,161.644451,0.478,1
120.244826,572.205883,1036.26131,0.27,1
128.211333,550.039162,550.086911,0.692,1
129.400227,559.13918,561.719321,0.596,1
123.648208,1210.42707,1212.55537,1.0,1
122.926461,178.819405,179.013075,0.0,0
121.648982,463.656152,1608.93543,1.0,1
125.747492,282.850031,283.038373,0.0,0
125.598419,146.926158,147.116652,0.0,0
126.484498,261.348033,261.537691,0.0,0
126.508271,1486.14914,1551.39223,1.0,1
123.551648,806.033659,809.719264,0.904,1
122.074161,633.499249,658.266824,0.903,1
122.51773,151.674525,152.225319,0.204,1
123.371893,965.624563,1653.22381,1.0,1
123.531053,1529.33001,1595.15673,1.0,1
126.253585,267.330316,375.441642,0.453,1
121.960506,997.919607,999.294281,1.0,1
127.738538,327.008471,327.17912,0.0,0
120.895528,462.452128,462.601435,0.0,0
127.722362,161.176327,161.367568,0.0,0
123.945299,141.830817,145.557004,0.0,0
124.982736,809.050952,809.865803,0.933,1
127.609948,451.150248,451.351358,0.698,1
126.86178,1064.91832,1274.7546,1.0,1
125.290569,366.714068,883.442111,0.33807594,1
122.46073,192.287778,194.624577,0.538,1
129.980423,175.1888,180.785023,0.105,1
121.232171,277.79036,423.279875,0.619,1
122.613069,495.685169,962.556366,0.364,1
120.6395,1192.50746,1194.79091,1.0,1
124.101493,138.065697,140.533076,0.264,1
124.457945,1.03273288,148.353763,2.25e-10,0
124.266267,435.573029,442.350226,0.334,1
127.980058,95.3667964,95.5513056,0.00429,0
120.729178,178.197312,178.389094,0.0,0
126.513824,163.255039,166.702793,0.174,1
126.800584,140.469658,274.932116,2.9352877e-06,0
125.642848,249.76609,250.520917,0.431,1
120.582472,14.6205733,880.37755,0.06618793,1
124.187632,234.02053,1467.74165,1.0,1
126.945116,860.215357,860.979251,0.867,1
127.156071,261.691571,261.917503,0.153,1
124.063475,686.70715,689.328616,1.0,1
126.533346,565.448725,565.509097,1.0,1
121.692081,847.873195,851.029567,0.95,1
127.89489,798.144801,798.786425,1.0,1
125.135766,202.520063,205.654267,0.829,1
122.040109,454.149672,455.264862,0.92,1
127.705917,121.21687,154.897697,1.46e-10,0
122.723643,303.034894,304.273373,0.147,1
128.808122,335.328891,744.908059,0.0975,1
127.182213,352.495007,357.292962,0.933,1
124.855858,624.228454,625.521942,0.762,1
128.004623,414.255952,416.096039,0.398,1
121.903169,532.507926,532.615732,0.632,1
125.27053,1390.46773,1715.50152,1.0,1
120.604988,172.912786,473.698233,0.521,1
121.726626,635.44045,639.360294,1.0,1
122.600144,763.667197,1240.10334,1.0,1
122.972965,90.571913,92.9263132,0.0208,0
122.261795,221.883768,279.953544,0.297,1
129.731733,377.181382,377.303033,0.0,0
123.031869,276.216227,856.524089,0.191,1
122.587132,999.534132,1557.98104,1.0,1
123.687798,341.554776,841.581423,0.258,1
125.562209,194.940617,412.4871,0.62484175,1
125.736668,1073.72276,1074.31997,1.0,1
128.044941,106.832274,111.209443,0.0467,0
125.354928,479.263597,538.402354,0.899,1
120.288668,433.069884,1306.60641,1.0,1
123.471706,891.950716,1750.40976,1.0,1
124.070287,148.936605,1418.31229,1.0,1
124.495065,308.901717,311.493818,0.909,1
124.854138,640.885696,887.885434,0.934,1
120.437875,537.454041,605.238502,0.78,1
120.279238,1369.13101,1393.58015,1.0,1
124.889642,424.755232,428.119106,0.0,0
122.203361,664.667822,722.584864,0.93,1
123.868723,103.303794,104.493766,0.0,0
120.80977,324.611636,975.113582,0.287,1
121.992825,471.760576,471.862288,0.596,1
122.244972,98.5428718,969.763965,0.28,1
127.928318,640.742094,642.315901,0.846,1
127.979695,694.490559,699.17629,0.721,1
122.438888,789.994681,1620.45791,1.0,1
122.368395,1081.17521,1083.32241,1.0,1
124.69698,284.597497,284.777868,0.0,0
121.800181,160.991625,986.369864,0.28,1
123.190661,299.955623,300.143117,0.301,1
126.653029,107.732636,700.750913,0.047848973,0
126.450282,1297.85272,1700.73708,1.0,1
125.548719,546.465796,549.010729,0.896,1
127.98601,111.976708,1534.00401,1.0,1
121.108993,1329.39648,1336.80785,1.0,1
125.05277,22.7943091,1453.2495,1.0,1
129.174479,559.047761,559.678382,1.0,1
123.641678,156.664095,1410.07841,1.0,1
122.313377,874.499416,875.680839,0.953,1
127.995285,1390.21064,1399.07478,1.0,1
127.999126,150.620087,150.823052,0.0399,0
125.181943,176.221044,176.327285,0.0827,1
125.101761,634.31287,635.148338,1.0,1
121.748047,1257.47796,1323.01961,1.0,1
125.316851,7.45178395,1159.44793,0.611,1
128.777616,371.4983,371.654129,0.0,0
124.468389,1443.20579,1449.09763,1.0,1
127.343101,850.784261,851.978029,1.0,1
128.351333,854.589428,855.362353,1.0,1
125.863953,648.854906,1469.49375,1.0,1
122.293319,189.530722,189.72263,0.0,0
124.439702,228.828996,230.225044,0.815,1
127.430755,295.416909,298.27945,0.05553568,1
123.924409,573.046871,1128.63287,0.424,1
123.388721,138.472505,141.112292,0.712,1
123.083467,1207.70101,1352.93594,1.0,1
127.142598,372.487897,372.643687,0.0,0
128.594224,123.806709,123.991949,0.0,0
128.110709,47.9078677,240.945907,5.83106e-06,0
124.033611,110.205031,110.381045,0.0272,0
126.539603,935.302444,1279.52758,1.0,1
124.667346,273.661374,273.84176,0.0,0
127.665119,121.915764,122.503862,0.468,1
127.608198,582.797766,583.643201,0.88,1
126.126585,110.763511,114.620695,0.00106,0
120.931225,70.2518603,921.81708,0.242,1
129.409818,515.123272,518.381671,0.874,1
129.604912,493.998528,494.138848,0.0,0
121.559253,138.229913,138.417833,0.0,0
123.681939,4.33437985,376.760779,0.05291333,1
124.810514,852.625846,916.075843,1.0,1
121.503176,449.669982,1336.15469,1.0,1
120.65099,812.098252,812.551762,1.0,1
122.906355,724.118438,791.143665,0.956,1
123.209524,779.846658,781.662725,0.992,1
128.337825,125.381637,126.514691,0.857,1
121.562403,385.561129,388.688537,0.421,1
128.024501,244.174371,1041.43436,0.14,1
122.700605,1094.0001,1581.40202,1.0,1
120.89809,481.707247,485.756026,0.625,1
121.796034,773.603112,774.575506,0.899,1
123.50808,105.602704,105.784489,0.0,0
124.859081,824.268026,825.090117,0.97,1
124.852077,399.144572,1385.35591,1.0,1
128.522987,571.001928,572.60372,0.541,1
128.081865,766.637616,1100.9854,0.878,1
121.831285,284.734802,286.098981,0.916,1
123.924859,174.415645,174.645309,0.106,1
129.008834,620.611987,623.439851,0.897,1
124.974674,11.3256161,1044.7855,0.403,1
126.001761,298.028902,736.91705,0.286,1
127.81208,291.705169,291.887117,0.0,0
127.25457,502.375473,502.477691,0.936,1
125.47141,21.7012887,309.688126,0.01763905,0
120.077335,452.317026,458.35448,0.752,1
128.385631,131.061955,135.825506,0.18,1
126.206651,117.973681,1917.79426,1.0,1
121.649549,571.201674,571.258237,0.939,1
128.5342,547.263186,563.803639,0.911,1
127.909456,119.349441,593.830862,0.0617,1
127.175581,262.298045,262.487423,0.857,1
128.820779,788.948691,812.942078,0.844,1
126.939919,631.434591,1238.89851,1.0,1
126.541229,1027.18941,1028.07525,0.923,1
121.242925,253.734613,626.131877,0.2933761,1
125.035596,164.965101,165.152301,0.0,0
120.010654,245.989757,251.274447,0.794,1
121.669178,238.308753,238.496963,0.0,0
124.088091,137.570188,144.159446,0.0681,1
121.579438,1632.42438,1632.47566,1.0,1
126.398581,185.427785,185.722213,0.1,1
127.479468,361.875015,361.908531,1.0,1
123.025372,624.954669,625.54963,0.933,1
123.460177,743.746949,1179.26339,0.807,1
125.175922,733.17989,733.990631,0.938,1
128.106579,333.27751,336.587711,0.801,1
122.913362,266.370086,266.56587,0.127,1
121.327964,1136.57755,1220.06795,1.0,1
127.720689,411.808054,415.097589,0.2998147,1
121.41954,507.623305,1545.13298,1.0,1
124.654608,1200.93257,1869.9695,1.0,1
126.817727,591.861222,593.747465,0.811,1
123.073997,112.693825,112.873666,0.0411,0
126.957507,210.503496,212.078356,0.0,0
122.981048,349.917132,350.078314,0.0,0
124.368601,373.965064,376.841326,0.265,1
128.898572,518.263718,691.880722,0.89,1
126.899851,500.41186,1221.14705,1.0,1
122.42644,1110.63555,1488.99395,1.0,1
128.065459,181.314573,535.512271,0.577,1
121.814666,1546.84202,1552.39091,1.0,1
129.824406,245.670057,245.869563,0.0,0
127.165597,663.402282,780.269865,0.946,1
122.696293,1185.59901,1753.01572,1.0,1
121.095242,297.163082,307.878746,0.0,0
129.569568,551.626512,554.919171,0.775,1
128.21855,88.9728881,1076.93483,0.167,1
124.543853,749.54054,798.425332,1.0,1
121.859079,1323.36378,1878.0734,1.0,1
126.707918,111.186561,111.389942,0.04,0
126.879283,479.609574,480.512688,0.429,1
124.583063,517.998649,929.422474,0.78191334,1
127.195693,709.252576,716.68699,0.782,1
126.976894,1537.95369,1545.43319,1.0,1
124.548441,903.794459,931.116477,1.0,1
125.828536,47.2769916,1662.4481,1.0,1
125.202993,359.802487,361.260609,0.852,1
124.835145,1174.03601,1631.39592,1.0,1
126.81353,1195.4976,1196.28085,1.0,1
125.208164,956.021481,960.418929,1.0,1
128.403346,481.825055,576.89739,0.824,1
127.463721,941.615171,942.563087,0.882,1
129.107498,171.12769,174.156829,0.737,1
124.176712,799.953928,801.916399,1.0,1
121.965764,976.32503,1557.85301,1.0,1
128.250669,1414.76192,1567.35718,1.0,1
124.23851,452.1434,1028.64813,0.333,1
122.24025,1298.11364,1752.9584,1.0,1
127.626796,1057.48247,1058.1003,0.974,1
125.103243,321.174774,321.352759,0.389,1
124.361958,406.765217,406.91129,0.0,0
122.003278,750.513928,753.191919,1.0,1
129.687796,478.201255,478.31627,0.417,1
121.478914,921.721576,922.568244,0.999,1
125.098585,50.2282107,202.512764,0.000296,0
125.824801,713.743769,719.268218,0.958,1
123.733244,69.9406837,1154.85363,0.591,1
120.806573,991.290039,1463.1244,1.0,1
127.012364,472.122728,472.753561,1.0,1
124.880914,531.759941,531.839617,1.0,1
124.687893,313.053486,734.405393,0.297,1
123.684456,1555.52421,1556.56914,1.0,1
124.612893,204.441375,204.649247,0.0461,0
125.880492,243.171014,243.522157,0.462,1
122.877895,435.219004,436.143241,0.861,1
120.589519,410.577237,828.516186,0.572,1
125.267559,830.818496,1214.17115,1.0,1
126.952601,553.271549,968.775765,0.742,1
124.694525,762.72837,993.553604,0.801,1
124.543771,1034.93327,1371.64961,1.0,1
127.196262,654.909309,656.20361,0.831,1
121.83277,447.496195,448.616213,0.863,1
122.53749,94.8283953,97.3933043,0.0212,0
124.937617,532.740492,853.659664,0.776,1
122.145533,1258.74001,1259.69764,1.0,1
127.722766,1134.35532,1140.90953,1.0,1
128.773923,693.303308,695.994214,1.0,1
121.479484,455.721547,456.617097,0.946,1
128.555394,244.404664,574.725961,0.638,1
124.669789,5.20205997,1505.2968,1.0,1
125.508784,826.583601,1434.23593,1.0,1
124.314342,240.025389,240.200075,0.0,0
124.733144,658.463214,658.51439,0.716,1
126.39403,167.372552,171.219549,0.0033320128,0
122.181559,63.6172635,252.341932,0.0033436597,0
123.725756,350.765545,350.930208,0.0,0
121.57551,154.431479,154.634582,0.0221,0
121.967474,300.217235,300.393006,0.0,0
129.025228,250.945581,254.055231,0.734,1
127.769936,308.687054,1063.77707,0.6206115,1
121.405507,1025.68317,1026.52236,0.965,1
122.217589,484.554567,486.443022,0.826,1
129.189614,132.09248,145.905841,0.0,0
120.541495,631.526044,1212.63463,1.0,1
124.873686,145.858967,151.573987,0.0375,0
127.173531,830.136506,1559.02555,1.0,1
124.846175,844.377027,892.081835,1.0,1
121.676691,245.436948,250.246532,0.837,1
125.211537,1141.44499,1144.03397,1.0,1
125.663589,104.617859,104.801314,0.0,0
123.525529,444.207819,444.337914,0.372,1
123.355631,477.774077,477.880979,0.583,1
120.811146,422.180665,422.32434,0.0,0
124.212456,6.35701114,131.385093,5.95e-11,0
129.363647,454.554687,804.044754,0.439,1
121.673418,155.072753,364.584279,0.503,1
127.580624,928.650591,932.142064,1.0,1
123.095557,288.238416,288.419345,0.0,0
123.010566,818.520521,819.632221,1.0,1
123.551565,786.363404,786.421074,0.754,1
122.402477,347.578698,347.754903,0.361,1
127.97981,707.392083,714.046424,1.0,1
129.156077,192.387898,923.262908,0.19,1
127.430984,315.950718,316.128474,0.0,0
125.533413,1098.7968,1616.25519,1.0,1
126.728262,162.739886,166.178221,0.549,1
126.878309,567.541228,1061.37249,0.675,1
122.5709,1180.51856,1406.9787,1.0,1
124.550309,113.469622,115.858314,0.205,1
124.204125,504.130792,1095.82068,0.636,1
123.932649,796.667928,797.848079,0.902,1
121.115547,129.225484,326.899454,0.032131486,0
121.107283,223.333199,227.39373,0.158,1
123.378896,631.94513,790.502515,0.975,1
127.462332,236.193055,238.850491,0.867,1
128.097795,354.913709,362.763656,0.46,1
121.634051,90.1990143,92.8369468,0.0,0
123.422111,392.427746,896.724135,0.422,1
127.735193,153.811242,1300.72058,1.0,1
127.788422,514.779323,514.898517,0.765,1
127.144307,189.200566,195.316335,0.0554,1
123.223841,166.227865,166.421191,0.0,0
126.249618,469.396112,1613.69707,1.0,1
120.889049,261.830277,262.00904,0.0,0
123.838992,201.62681,205.304574,0.505,1
121.318525,825.161074,826.09248,0.772,1
121.773308,247.165441,247.365215,0.0743,1
127.542081,241.10381,295.76686,0.48,1
128.122791,139.633856,143.221513,0.195,1
120.323789,166.510177,310.465097,0.0006419487,0
125.29641,799.101361,1685.20922,1.0,1
122.810688,1035.52644,1037.26247,0.997,1
125.598683,869.650406,872.799875,1.0,1
127.514518,285.056931,287.402582,1.0,1
123.95579,390.653135,390.813979,0.0,0
121.907356,265.066521,267.938657,0.884,1
122.780595,92.5452926,670.589147,0.08720493,1
126.782567,182.147083,1686.51147,1.0,1
126.64957,774.840099,783.783933,1.0,1
126.393512,744.752539,1020.95534,0.911,1
121.915272,888.028129,1796.65451,1.0,1
126.371541,291.19064,294.849458,0.8,1
122.910384,468.81032,468.926411,0.0,0
123.239837,804.618333,805.410023,1.0,1
126.205406,639.90612,639.906551,1.0,1
122.870154,73.0730081,1694.0719,1.0,1
122.184349,249.69452,1103.05004,0.481,1
124.163053,1494.83073,1494.89491,1.0,1
122.69742,212.309223,212.50277,0.0,0
121.232666,1159.05999,1172.14727,1.0,1
124.903129,892.091941,1019.98075,0.942,1
128.933354,1128.82214,1202.91316,1.0,1
126.240019,311.530257,313.001165,0.806,1
122.139887,919.56972,922.49147,0.923,1
123.769129,296.410127,298.277733,0.377,1
128.208701,798.069677,1204.09055,1.0,1
127.225993,337.720772,339.253007,0.601,1
122.826346,1258.09741,1681.6982,1.0,1
123.307775,188.685947,194.469114,0.277,1
127.665029,1144.80557,1263.18669,1.0,1
122.654092,291.019844,294.986989,0.0717,1
122.071793,404.659414,406.361794,0.836,1
128.035787,1210.75479,1262.63052,1.0,1
