mchi1,mchipm1,Final_CLs,exclusion
827.086604,1052.09083,0.952,1
631.794813,644.865129,0.938,1
241.463458,241.647918,0.0,0
798.390886,1420.8185,1.0,1
216.721138,216.910829,0.0,0
34.9969199,1882.44028,1.0,1
203.898594,204.091304,0.0,0
173.035711,1146.20315,0.49,1
749.249575,752.124026,0.795,1
230.350527,596.311316,0.2885034,1
324.378604,337.464716,0.771,1
1316.13617,1316.45697,1.0,1
892.050059,907.079175,1.0,1
312.265021,312.436064,0.0,0
163.531542,172.159203,0.367,1
35.6794908,300.093322,0.003835658,0
286.21441,713.611078,0.267,1
750.373808,752.055801,0.963,1
576.370842,582.70864,0.843,1
605.55309,611.226363,0.964,1
153.459453,156.709749,0.0,0
771.382778,858.74941,0.999,1
518.479978,1743.80359,1.0,1
398.661314,400.382279,0.849,1
42.6738802,619.512935,2.78e-05,0
117.831065,118.019629,0.0,0
848.501969,1513.29343,1.0,1
541.934717,544.951132,0.641,1
358.958475,363.102649,1.0,1
92.6152539,568.570941,0.008922673,0
643.455904,1273.77794,1.0,1
286.86255,947.944905,0.369,1
488.276299,488.292231,1.0,1
340.840549,341.008086,0.0,0
1106.59961,1110.41262,0.952,1
669.915091,815.73948,0.949,1
20.1375592,648.730127,0.20377804,1
613.520208,615.298662,0.665,1
153.651618,153.783408,0.0,0
344.793458,344.952649,0.0,0
1204.38363,1207.56286,1.0,1
582.350322,585.854676,0.877,1
25.1425835,1407.4448,1.0,1
234.633971,237.29026,0.999,1
188.95815,191.60837,0.209,1
27.6985074,367.046347,0.020140527,0
319.188252,388.63402,0.664,1
121.477854,1221.23863,1.0,1
867.469974,869.789266,1.0,1
290.765556,1454.0649,1.0,1
702.638173,706.683101,0.565,1
134.450544,138.286615,0.00162,0
934.128245,1062.75651,0.986,1
720.807712,1052.70034,0.897,1
1533.50992,1534.11019,1.0,1
389.738864,1010.11384,0.49,1
441.880396,444.590716,0.827,1
467.666739,469.754979,1.0,1
998.998561,1134.65739,1.0,1
750.73756,752.556627,0.954,1
420.006816,1167.13244,0.357,1
385.307511,389.54197,0.793,1
929.511186,1113.08163,1.0,1
602.997376,605.483005,0.605,1
866.57626,867.796474,1.0,1
969.924129,1084.80438,1.0,1
287.746752,294.581361,0.34992376,1
787.069521,1697.12731,1.0,1
192.827899,197.948451,0.009750186,0
868.855718,1149.31173,0.951,1
95.5842588,95.7655137,0.0,0
372.778404,672.745454,0.315,1
486.176333,486.297707,0.0,0
578.097552,578.142418,0.874,1
96.0152469,98.0785779,0.178,1
1492.40509,1492.50457,1.0,1
1144.42923,1322.62354,1.0,1
278.729745,1136.78584,0.525,1
181.99747,182.189858,0.0,0
827.028492,830.254966,0.723,1
474.515375,977.744142,0.202,1
264.674555,265.317323,0.923,1
213.381182,216.881206,0.0879,1
135.992224,136.180872,0.0,0
1463.21223,1464.41197,1.0,1
597.278676,597.750245,0.942,1
466.421995,1528.8881,1.0,1
469.997159,470.11029,0.64,1
118.286262,881.054946,0.00965321,0
98.7665019,136.385203,1.11e-10,0
181.618538,708.143295,0.0552,1
724.426824,727.424901,1.0,1
1516.90798,1516.96341,1.0,1
7.68709458,430.656383,0.00037222702,0
631.656298,1180.88891,0.776,1
517.357417,945.465233,0.607,1
1099.42712,1106.50456,1.0,1
127.136867,173.875733,2.01e-05,0
373.781714,374.942084,0.816,1
589.917285,830.530928,0.905,1
526.969632,527.859638,0.498,1
104.669381,104.850014,0.0,0
623.674055,623.813072,0.817,1
947.849992,951.042678,0.83,1
854.497693,856.107095,0.862,1
218.27328,220.561703,0.832,1
1045.06386,1532.59927,1.0,1
588.238825,588.316815,0.892,1
491.372053,1336.78293,1.0,1
984.182079,1813.87223,1.0,1
945.177925,1305.18604,1.0,1
1071.78125,1078.36418,1.0,1
327.273836,330.052875,0.884,1
80.5847517,603.857343,1.7e-06,0
413.192308,414.781301,0.229,1
136.005926,136.196278,0.0,0
1022.49472,1024.53781,1.0,1
324.682263,377.109024,0.619,1
715.135646,718.9764,0.927,1
376.925304,633.050682,0.154,1
130.033724,139.430149,0.0703,1
815.505964,817.073952,0.98,1
929.440276,1403.21376,1.0,1
395.898529,929.197342,0.39,1
1557.67432,1557.74037,1.0,1
357.384537,437.205902,0.701,1
767.214195,1137.53622,0.92,1
892.714622,1015.14417,0.992,1
133.352406,133.541345,0.0,0
116.416092,119.192808,0.125,1
480.324908,483.763016,0.927,1
517.047458,517.135647,1.0,1
514.731616,516.798165,1.0,1
322.182119,1249.51229,1.0,1
788.089249,789.135451,0.8,1
961.554203,1233.54314,1.0,1
925.496811,928.611421,0.897,1
247.892517,1513.24923,1.0,1
288.484583,288.671452,0.34,1
460.241079,460.357256,0.791,1
431.847288,433.17447,0.642,1
617.481711,956.81748,0.834,1
952.14549,952.831974,0.912,1
606.720828,855.962513,0.9,1
467.115446,470.390617,0.405,1
294.404847,294.58325,0.0,0
399.416592,401.053664,0.918,1
153.898273,154.092881,0.0,0
382.226048,384.804696,1.0,1
601.698078,602.866087,0.705,1
702.588356,703.314695,0.912,1
64.4841763,1567.77693,1.0,1
288.023319,289.130897,0.569,1
583.270349,583.363086,0.651,1
449.917817,887.305335,0.487,1
469.668203,472.54479,0.384,1
395.156423,398.623585,1.0,1
583.773923,588.107842,0.786,1
750.104638,896.070123,0.967,1
234.098384,671.593438,0.5959997,1
476.469265,844.781044,0.592,1
635.443364,1321.50663,1.0,1
438.67135,440.821561,0.767,1
487.412872,487.560189,0.0,0
36.6408055,428.43647,0.017392972,0
298.720069,1049.38457,0.487,1
382.441573,387.041161,0.752,1
187.496707,189.702243,0.883,1
444.899662,445.023035,0.0,0
262.296647,262.411864,0.0878,1
1174.55094,1532.6434,1.0,1
647.471404,647.513802,0.716,1
936.905092,1490.27308,1.0,1
97.1213183,1812.66136,1.0,1
475.493577,476.138054,1.0,1
425.753233,1897.15729,1.0,1
417.37899,1766.44143,1.0,1
298.767127,874.917589,0.037246834,0
143.102758,1104.2767,0.541,1
984.037689,1100.69768,0.986,1
479.198913,479.620959,0.908,1
289.660817,880.465434,0.291,1
118.509781,118.694557,0.0,0
439.066501,450.702323,0.449,1
631.426324,785.595951,0.959,1
406.604153,408.92855,0.752,1
503.367341,506.802406,0.709,1
198.609729,198.820818,0.146,1
1251.96726,1788.86687,1.0,1
806.294944,808.478533,0.72,1
277.708855,279.419635,0.779,1
383.089361,383.239433,0.0,0
779.148906,787.716362,0.836,1
32.0883957,223.736514,0.0057344087,0
454.783474,457.606447,0.594,1
1236.72888,1443.7489,1.0,1
614.33573,614.386202,1.0,1
1041.42043,1264.40059,1.0,1
7.21064838,774.674622,0.0854,1
1420.83229,1427.24574,1.0,1
265.427144,386.358563,0.484,1
649.838905,650.798839,0.775,1
116.630813,116.972935,0.0103,0
396.209335,398.337179,0.8233317,1
808.988957,809.850766,0.944,1
488.530847,488.672336,0.0,0
970.466256,972.796211,0.945,1
417.782923,417.93413,0.0,0
26.669623,946.098306,0.151,1
450.728452,450.87085,0.0,0
499.439369,1031.71175,0.516,1
84.2796266,926.38912,0.216,1
322.636647,324.493144,0.755,1
678.344788,678.982991,0.921,1
312.514653,734.848797,0.17977926,1
192.983527,193.176284,0.0,0
26.5423764,772.323153,0.0788,1
179.375826,187.195926,0.594,1
219.696833,220.957278,1.0,1
90.6315099,92.6778813,0.751,1
525.035909,1639.84223,1.0,1
464.404963,582.70809,0.883,1
506.535756,509.378325,0.872,1
442.61601,1701.80173,1.0,1
167.213845,170.557094,0.249,1
536.153247,536.229372,0.937,1
1437.15343,1637.0306,1.0,1
199.879673,388.104259,0.008032467,0
1415.67177,1416.73352,1.0,1
224.775955,225.015125,0.085,1
353.744897,353.913072,0.0,0
345.344991,345.510929,0.0,0
8.75712444,261.398804,5.48e-05,0
1250.27796,1595.40798,1.0,1
893.884841,896.214108,0.998,1
119.700189,157.611887,9.67e-12,0
242.885091,243.070979,0.0,0
937.246501,1346.178,1.0,1
757.070668,759.068289,1.0,1
236.284875,240.546293,0.0799,1
206.116313,574.344866,0.5886275,1
354.073482,356.706915,0.155,1
219.198505,219.884778,0.919,1
199.621137,202.309328,0.023228776,0
715.402349,717.773183,0.823,1
295.397188,296.253118,1.0,1
552.034799,906.742504,0.606,1
596.907855,596.978764,1.0,1
205.857955,824.265672,0.121,1
104.891122,109.039908,0.00692,0
254.544927,364.755677,0.676,1
127.231426,129.941673,0.183,1
101.853488,106.560015,0.00351,0
94.550731,94.7388539,0.000673,0
426.714005,431.019312,0.475,1
165.762288,1020.05448,0.285,1
586.041698,1619.65728,1.0,1
268.905836,642.846142,0.243,1
107.205007,115.760049,0.000675,0
507.896906,508.619378,1.0,1
38.082719,378.199219,0.2866605,1
664.536347,665.643271,0.661,1
988.112742,1075.46427,0.998,1
130.603305,131.67666,0.753,1
299.533315,299.712105,0.938,1
1133.22133,1133.28505,1.0,1
858.936081,1653.24877,1.0,1
752.069443,754.081815,1.0,1
171.12256,171.452159,0.0593,1
269.635001,273.281594,0.03661123,0
465.808815,468.684827,1.0,1
174.180434,1370.25837,1.0,1
1276.51292,1282.05606,1.0,1
1313.23689,1893.96206,1.0,1
445.926447,446.053303,0.0,0
450.18196,452.783239,0.569,1
1042.91718,1043.56071,0.853,1
810.552235,1198.13127,0.777,1
715.984089,805.876934,0.997,1
125.402171,936.088634,0.199,1
130.577257,130.778797,0.00907,0
575.928962,575.973036,0.908,1
603.410049,604.410048,0.798,1
309.313646,309.500899,0.239,1
217.908652,1486.88024,1.0,1
1128.98071,1162.98226,1.0,1
237.060454,237.242788,0.0,0
932.899433,1744.54865,1.0,1
318.337472,322.40629,0.182,1
848.02919,849.105427,0.748,1
14.0508209,842.333441,0.0074978922,0
610.310644,1495.57993,1.0,1
446.67238,1264.01641,1.0,1
251.530101,568.540788,0.27100363,1
373.703386,373.863482,0.0,0
263.840951,265.33975,0.89,1
154.126928,1000.1147,0.333,1
164.17822,174.010415,0.141,1
751.689738,1751.68168,1.0,1
1342.04677,1902.21922,1.0,1
445.543995,913.546699,0.482,1
760.549517,1442.5668,1.0,1
201.124039,201.312537,0.0,0
187.427321,191.771897,0.124,1
1034.88384,1039.69588,1.0,1
186.30796,186.502042,0.0,0
297.091036,535.223504,0.054212976,1
887.934886,1258.12384,1.0,1
195.637445,620.415618,0.13592191,1
423.434329,850.673684,0.334,1
163.493137,164.362577,1.0,1
660.053034,790.232498,0.933,1
306.576753,1025.75529,0.0807,1
307.700336,519.946203,0.628,1
976.615806,977.135804,1.0,1
432.825997,1709.35176,1.0,1
690.685038,695.351905,0.939,1
147.317799,149.986473,0.459,1
994.095206,996.298882,1.0,1
924.792828,927.105131,1.0,1
357.124949,361.04314,1.0,1
1604.47982,1880.53772,1.0,1
407.173639,429.424483,0.726,1
148.001293,148.190032,0.0,0
278.455125,278.640309,0.0,0
236.467221,241.579062,0.03895203,0
598.341075,598.605721,0.607,1
153.676274,153.870579,0.0,0
1114.0157,1467.44186,1.0,1
395.861431,538.648841,0.548,1
126.867809,127.056912,0.0,0
365.642897,1371.8578,1.0,1
226.864269,547.206146,0.297606,1
1026.2683,1029.54199,0.93,1
1305.16943,1305.67435,1.0,1
137.96452,137.998812,1.0,1
227.95927,232.758207,0.030326923,0
547.225937,547.298208,0.679,1
441.25257,1096.83137,0.475,1
213.531878,1189.0496,0.628,1
260.938254,263.466053,1.0,1
663.779092,1416.1028,1.0,1
570.168106,1248.94858,1.0,1
480.833088,1240.81307,1.0,1
100.188429,100.363184,0.0,0
22.8087715,233.783833,3.45e-12,0
523.463095,524.917582,0.67,1
289.634329,921.794815,0.252,1
476.093765,480.233163,0.65,1
663.45534,924.279657,0.895,1
58.7477354,146.86808,0.00787,0
559.193724,598.092918,0.653,1
44.9806291,703.858621,2.3e-05,0
493.670392,998.148832,0.59,1
156.208579,699.140505,0.0584,1
437.977426,1598.78853,1.0,1
526.175717,526.253183,0.793,1
767.918606,1674.02415,1.0,1
566.736263,1822.71258,1.0,1
76.8993465,200.898634,0.0006876419,0
391.419499,978.667244,0.313,1
695.880087,698.24276,1.0,1
546.682001,549.893278,0.806,1
275.478143,518.071188,0.339,1
447.723844,453.609335,0.826,1
1172.55294,1724.04625,1.0,1
397.974434,399.225968,0.928,1
387.984123,389.729078,0.759,1
1054.40096,1296.04025,1.0,1
1197.87029,1415.06422,1.0,1
1286.60023,1292.94504,1.0,1
723.847808,1262.34019,1.0,1
422.178496,422.988288,0.799,1
417.976805,501.168762,0.477,1
887.551085,888.22584,0.955,1
352.412006,356.294032,0.369,1
144.71835,145.909908,0.58,1
123.419714,280.724123,0.16718377,1
591.483379,594.674419,1.0,1
266.703442,360.215961,0.831,1
440.377973,443.984663,0.705,1
113.928106,119.071573,0.156,1
292.52737,292.712162,0.0,0
867.992876,873.632604,0.893,1
121.341137,1701.39705,1.0,1
458.649132,555.483646,0.751,1
700.203684,1256.9356,1.0,1
611.720154,1349.78521,1.0,1
503.706983,503.835676,0.476,1
152.672222,152.863685,0.0,0
249.23776,461.54767,0.338,1
65.84072,473.982715,0.16708824,1
189.802594,189.991833,0.0,0
1329.0183,1331.12985,1.0,1
470.695692,473.942133,1.0,1
1175.40551,1176.04645,1.0,1
917.84872,1587.6195,1.0,1
653.129905,653.677679,0.931,1
704.92461,708.867659,0.863,1
201.343279,1186.87084,0.401,1
133.94987,134.558003,0.0236,0
287.67586,287.855993,0.0,0
576.644296,576.717371,1.0,1
411.324964,411.46643,0.0,0
1793.41679,1872.727,1.0,1
209.078246,739.945861,0.117,1
624.477405,1037.00185,0.433,1
1065.35873,1068.95612,1.0,1
434.557373,434.695993,0.0,0
472.72955,768.270424,0.834,1
152.758427,353.764207,0.05385732,1
453.179921,455.257684,0.295,1
1224.90267,1225.65879,1.0,1
907.701977,1453.23908,1.0,1
273.141616,274.911674,0.214,1
234.742581,239.202974,0.0628,1
356.720874,356.882906,0.0,0
344.950989,348.800173,0.406,1
249.452143,249.635302,0.0,0
597.638912,598.603059,0.937,1
81.4208403,857.398546,0.157,1
905.214417,1129.37603,0.991,1
312.197524,312.496866,1.0,1
172.236777,176.564309,0.145,1
314.598603,318.331325,0.175,1
1241.79234,1242.04436,1.0,1
134.424691,137.793567,0.464,1
762.837329,1654.35627,1.0,1
205.49972,671.925945,0.0429,0
199.679922,201.248515,0.608,1
1353.52474,1410.03078,1.0,1
536.0686,537.251413,0.231,1
1128.87412,1341.52174,1.0,1
736.459339,882.339805,0.857,1
535.243101,536.342958,0.909,1
947.600918,969.983121,0.919,1
1313.37643,1464.67257,1.0,1
347.493488,347.661909,0.0,0
569.016214,569.220782,1.0,1
252.240778,1344.21092,1.0,1
318.464417,321.395524,0.0,0
106.689763,113.198187,0.0111,0
133.656393,137.837198,0.012,0
274.090438,275.688971,0.935,1
189.415582,1839.26263,1.0,1
474.708344,474.920519,0.733,1
708.123343,1329.23793,1.0,1
204.492467,205.90704,0.301,1
932.631895,1402.50078,1.0,1
118.493334,696.495836,0.0391,0
227.724488,252.826638,0.518,1
250.766279,251.489764,0.492,1
1190.31159,1193.97776,1.0,1
767.96818,1029.61833,0.968,1
190.117893,1853.92793,1.0,1
149.944311,150.37643,0.0743,1
666.332807,704.807414,0.935,1
905.032421,908.456069,0.961,1
517.864391,519.078508,0.89,1
117.85551,118.047334,0.0301,0
124.531704,583.498523,0.06581161,1
12.2920015,860.406111,0.107,1
964.012171,967.296885,1.0,1
358.154414,361.439028,0.668,1
597.919528,598.80739,0.768,1
898.877683,899.77162,0.844,1
233.574412,455.865856,0.403,1
315.947647,1728.99705,1.0,1
651.926501,653.38294,0.514,1
737.069321,739.660189,0.703,1
450.076295,956.577279,0.541,1
1324.04026,1325.11793,1.0,1
524.508704,528.144973,0.447,1
479.084205,483.449062,0.553,1
102.88954,103.073212,0.0,0
500.351887,500.455727,0.899,1
181.478812,928.074486,0.04199317,0
574.664488,575.513502,0.841,1
702.669374,709.498116,0.864,1
446.099766,446.233125,0.0,0
132.613458,133.561793,0.924,1
283.952212,284.158334,0.107,1
674.603771,1118.77975,0.712,1
928.928479,1142.39921,1.0,1
901.03595,1660.38812,1.0,1
596.057195,596.15225,0.618,1
270.19981,1780.32487,1.0,1
182.996756,184.543305,0.654,1
712.598631,1674.25734,1.0,1
244.115287,326.869812,0.12,1
1015.01432,1017.38188,1.0,1
80.5303499,695.434532,0.030401364,0
659.925197,659.988823,0.873,1
1019.80976,1135.63962,1.0,1
288.482121,288.704243,0.172,1
1489.06646,1646.82907,1.0,1
406.649554,426.541637,0.858,1
9.69519022,1120.95973,0.529,1
145.458082,1888.66023,1.0,1
403.295645,403.528241,0.38,1
995.896845,996.579172,0.928,1
397.062927,397.203566,0.0,0
158.638535,161.245647,0.35,1
794.917352,795.755285,1.0,1
769.637291,779.249759,1.0,1
393.316212,394.213878,1.0,1
997.554058,1189.6936,1.0,1
631.65217,1854.92584,1.0,1
190.597348,669.741033,0.0587,1
156.490773,160.873378,0.156,1
592.952776,593.070272,0.696,1
850.522494,856.051479,0.93,1
1000.33053,1005.44564,1.0,1
645.699138,648.011023,0.848,1
255.366303,255.549938,0.0,0
952.195517,1756.82952,1.0,1
252.53675,253.969201,0.95,1
196.464442,196.658877,0.0,0
205.634164,635.311143,0.0678,1
159.578053,1285.20273,1.0,1
839.162159,846.75424,1.0,1
792.219758,1471.43615,1.0,1
703.520816,1445.74562,1.0,1
312.311526,316.074593,0.0448,0
408.358096,523.175305,0.622,1
221.900938,224.049073,0.894,1
663.348384,709.710735,0.948,1
235.228617,866.002269,0.125,1
81.9900876,215.415576,0.00136,0
128.18818,130.82284,0.647,1
869.298413,892.141489,0.977,1
691.074718,738.336108,0.91,1
1007.60916,1132.0978,1.0,1
104.786962,220.419512,0.06700214,1
263.856957,264.061659,0.265,1
456.411646,456.530291,0.927,1
340.015957,677.644752,0.522,1
1015.2469,1023.89275,0.924,1
746.794879,875.726677,1.0,1
659.576553,660.710259,0.746,1
314.859576,512.129125,0.593,1
403.982397,406.207989,1.0,1
610.907125,613.707789,0.761,1
508.739254,508.836737,1.0,1
194.455185,194.652909,0.0,0
78.4505987,777.513338,0.0804,1
898.529343,1686.76774,1.0,1
319.856102,322.957872,0.865,1
520.024067,1851.37501,1.0,1
1685.2614,1916.04932,1.0,1
278.28452,278.47127,0.0,0
620.389681,633.668596,0.909,1
294.798114,296.983243,0.0618,1
264.078214,267.251883,0.131,1
680.564117,953.310954,0.86,1
256.174155,256.414205,0.324,1
101.598605,101.780308,0.0,0
757.975129,758.494181,1.0,1
596.15025,596.641721,0.942,1
134.397913,139.738409,0.362,1
50.562316,999.006681,0.403,1
263.462116,265.105142,1.0,1
980.357049,1514.17891,1.0,1
95.8392088,96.0169934,0.0,0
891.302869,1312.796,1.0,1
1388.56816,1388.83418,1.0,1
129.753609,133.177955,0.207,1
254.771826,254.962212,0.918,1
298.520243,299.452925,0.537,1
409.691698,410.533863,0.864,1
379.091348,379.240034,0.0,0
530.810464,549.174811,1.0,1
673.198089,673.392621,0.821,1
267.854676,270.486783,0.161,1
944.70515,944.779552,1.0,1
1464.59137,1468.11428,1.0,1
374.105589,659.158886,0.717,1
236.556621,236.743053,0.0,0
1214.0488,1664.28956,1.0,1
107.355681,107.537941,0.0,0
507.570355,865.493301,0.662,1
122.512752,153.197615,0.00917,0
486.436803,486.617225,0.571,1
299.345399,299.528009,0.266,1
248.76059,252.963651,0.189,1
1192.99314,1354.00434,1.0,1
473.2028,833.588713,0.599,1
345.544043,1767.35538,1.0,1
76.8057658,914.905632,0.194,1
92.0482575,1130.90654,0.561,1
128.06585,738.026624,0.0565,1
332.021063,335.694711,1.0,1
33.7031083,578.760885,0.042840004,0
134.731972,140.808865,0.382,1
857.159886,861.709161,0.861,1
731.491499,734.22621,0.89,1
252.454291,252.747056,0.17,1
519.084645,520.457686,0.677,1
752.752451,755.141813,0.997,1
237.591215,237.778489,0.0,0
535.839555,536.745547,0.652,1
639.549623,639.608493,0.739,1
586.350753,586.965535,1.0,1
215.966069,217.679334,0.679,1
939.601705,1362.0889,1.0,1
183.505038,825.400402,0.117,1
1317.08768,1317.77578,1.0,1
138.385746,138.575777,0.0,0
657.317671,658.028141,1.0,1
101.561929,501.114655,0.42827088,1
273.179395,273.49719,0.21,1
741.620163,744.208571,0.921,1
335.939415,862.594458,0.062659934,1
6.85686001,704.817877,0.012536794,0
845.796418,1451.64711,1.0,1
295.994938,296.175022,0.794,1
114.676121,116.226166,0.799,1
204.938305,387.410551,0.348,1
730.476407,898.587383,0.968,1
508.316739,508.496376,0.665,1
496.246254,499.321921,0.822,1
474.681388,474.816793,0.53,1
16.7315406,324.405172,0.009338751,0
1121.48703,1124.21178,1.0,1
89.5981717,459.699613,0.021831209,0
143.18866,327.032333,0.0,0
354.290314,354.492608,0.189,1
167.25751,172.009287,0.16765273,1
1506.25619,1626.74958,1.0,1
22.280895,1503.02501,1.0,1
343.332893,346.80554,0.533,1
652.266067,655.163142,0.578,1
462.876441,548.851637,0.743,1
303.531862,1364.3163,1.0,1
1341.09908,1530.74599,1.0,1
934.784871,937.405257,1.0,1
168.543968,170.763903,0.0395,0
613.915502,1866.95554,1.0,1
372.807036,373.045753,0.584,1
195.24537,1198.25072,0.655,1
102.21187,104.060394,0.659,1
436.546958,921.591973,0.455,1
803.901391,805.069038,0.762,1
457.572951,458.315056,0.747,1
189.359807,662.512042,0.59683806,1
112.918209,115.185293,0.00144,0
48.219836,674.261395,0.0456,0
237.309963,237.508695,0.0,0
124.815224,143.376572,0.205,1
439.298614,439.43261,0.903,1
114.926587,115.114643,0.0,0
426.234299,428.723049,1.0,1
449.805568,451.296289,0.515,1
75.5287796,717.006861,0.02501903,0
448.9779,1521.43408,1.0,1
751.526446,1018.46019,0.982,1
370.200158,374.01373,0.674,1
651.462022,652.447177,0.63,1
179.931954,183.018168,0.633,1
537.770289,537.857567,0.643,1
58.1322759,572.643273,0.0326,0
106.75027,378.461171,0.181,1
187.35372,634.55076,0.0018676099,0
659.517934,1248.25452,1.0,1
677.52879,751.184086,0.973,1
116.351153,116.536719,0.0,0
47.2056644,534.376348,3.1203228e-05,0
449.91555,451.891323,1.0,1
716.391336,717.286913,0.692,1
1638.64344,1648.04254,1.0,1
390.503084,390.649622,0.0,0
232.405253,232.595462,0.0,0
151.388533,361.318403,0.028602012,0
160.820019,161.01324,0.0,0
1019.32677,1025.6193,1.0,1
359.694614,694.728192,0.557,1
999.740219,1304.72405,1.0,1
524.813122,530.8331,0.888,1
741.596613,744.009294,0.767,1
173.78244,178.287635,0.224,1
269.70613,270.658179,0.799,1
244.951416,248.457658,0.06740244,1
541.937825,542.021486,0.88,1
776.856901,811.887809,0.994,1
397.279409,837.467767,0.102,1
34.2175495,1191.08237,0.864,1
526.575299,526.688649,0.721,1
623.1,634.616427,0.912,1
1297.33863,1666.77826,1.0,1
544.198351,544.971254,0.752,1
483.800878,486.476436,0.941,1
229.607864,233.837135,0.269,1
107.539988,112.289045,0.095,1
305.068891,1130.7692,0.287,1
330.754358,334.210024,0.70809567,1
517.65186,518.427962,1.0,1
